Date;BOTZ;ICLN;VV;ISP.MI;STLA.MI;ENI.MI;RACE.MI;ENEL.MI;STM.MI;G.MI;UCG.MI;CNHI.MI;SRG.MI;EXO.MI;TEN.MI;ATL.MI;TRN.MI;MONC.MI;CFR.SW;AA;BA;CAT;KO;DD;GE;HPQ;IBM;DIS;MMM;MSFT;AAPL;TSLA;BRK-B;NVDA;TSM;FB;JNJ;V;JPM;BAC;WMT;TCEHY;PG;XOM;CVX;PFE;ABBV;BHP;CSCO;VZ;BABA;PEP;ORCL;ABT;CMCSA;MRK;GOOG;CL=F;GC=F;NG=F;LBS=F;CT=F;ZW=F;ZC=F;KC=F;HG=F;ES=F;YM=F;NQ=F;FTSEMIB.MI;^HSI;^N225;^TNX;BTC-EUR;EURUSD=X;EURJPY=X;EURGBP=X;EURCHF=X;EURCAD=X;EURAUD=X;EURNZD=X;EURCNY=X;EURHKD=X;EURSEK=X;EURKRW=X;EURSGD=X;EURNOK=X;EURZAR=X;EURTRY=X;EURRUB=X
2016.05.18;NaN;7,52407;84,160789;1,322317;4,132442;9,499765;35,766155;2,90948;4,616965;8,514214;12,22365;5,587985;3,753186;30,102716;9,570595;21,080635;3,747226;14,201645;53,732418;21,456875;119,530411;60,556305;36,607788;57,158054;206,008591;9,635903;107,555435;93,400879;140,379807;46,538139;21,99094;42,234001;141,470001;10,633905;19,286674;117,650002;96,894463;74,556786;54,310543;13,047967;55,762875;19,439468;67,822731;66,884743;77,636543;25,168072;46,709274;18,751722;22,19339;39,021919;79,029999;84,676018;35,973858;34,00338;26,870852;42,993969;706,630005;48,189999;1273,699951;2,001;318,899994;62,049999;480;399,5;129,300003;2,0815;2041,5;17479;4332,25;17714;19826,41016;16644,68945;1,88;405,33078;1,131606;123,260002;0,7826;1,1087;1,4607;1,547;1,66463;7,3675;8,7818;9,33957;1328,329956;1,55061;9,2589;17,66436;3,35863;72,81395
2016.05.19;NaN;7,435552;83,828552;1,354166;4,116056;9,206607;34,653519;2,883136;4,59404;8,393444;12,042495;5,560436;3,724203;30,140934;9,256937;20,994484;3,699303;13,987456;53,77607;21,694757;116,875;59,561176;36,476109;57,113071;204,269241;9,527636;105,796188;92,844246;138,940872;46,089336;21,907223;43,042;140,789993;10,680501;19,065271;116,809998;96,263222;74,027199;53,759285;12,905851;61,105175;19,199478;68,111526;67,453667;77,473602;25,327412;45,79763;18,744864;22,899393;38,433372;78,32;85,028465;35,399666;33,543991;26,813002;42,923199;700,320007;48,16;1254,199951;2,039;309,399994;61,07;468,75;390;123,949997;2,063;2038,75;17415;4317,25;17546;19694,33008;16646,66016;1,845;391,674835;1,122297;123,580002;0,7687;1,1085;1,46141;1,5527;1,66023;7,3249;8,71284;9,36387;1332,089966;1,55012;9,32134;17,802999;3,35344;73,961449
2016.05.20;NaN;7,56833;84,385254;1,364782;4,135719;9,353186;34,919792;2,919724;4,708663;8,554471;12,956897;5,519112;3,767677;30,255571;9,449957;21,072018;3,770414;13,968832;51,46265;21,670971;116,245361;59,938652;36,171585;57,776783;205,660736;9,710857;107,489731;94,136765;138,856705;46,364117;22,144426;44,056;141,830002;10,871796;19,606482;117,349998;96,770096;74,787888;53,861061;12,896969;61,687973;19,602665;67,96711;67,176674;77,427063;25,600567;46,114395;18,408787;23,231628;38,456608;78,790001;83,996361;35,919186;33,868263;27,484993;43,34;709,73999;47,75;1252,400024;2,062;307,299988;61,669998;467,75;394,5;124,699997;2,0585;2050;17482;4362,25;17812;19852,19922;16736,34961;1,849;394,401276;1,120599;123,099998;0,7673;1,10979;1,46636;1,54944;1,65723;7,3246;8,70267;9,35338;1329,23999;1,54537;9,35502;17,6887;3,34894;74,40345
2016.05.23;NaN;7,577183;84,214684;1,363526;3,952201;9,317212;34,650139;2,893381;4,740756;8,632689;12,568707;5,491561;3,747798;29,615498;9,515984;20,975359;3,742588;13,846626;49,673027;22,075369;116,418747;60,393311;36,188053;58,789215;205,173691;9,71919;107,139359;93,570686;139,782333;45,823719;22,425831;43,243999;141,479996;10,888962;19,901686;115,970001;96,357735;74,344955;53,818657;12,852558;61,370068;19,679464;68,120018;67,071884;77,10894;25,547455;45,813084;18,48423;23,206711;38,053917;79;84,264847;35,709553;33,661076;27,507242;43,19059;704,23999;48,080002;1251,099976;2,055;298,100006;61,450001;462;397,75;122,150002;2,0575;2045,25;17470;4352,5;17325;19809,0293;16654,59961;1,838;396,177856;1,122171;123,5;0,7744;1,1118;1,47274;1,5529;1,65833;7,3374;8,71685;9,33218;1334,839966;1,54955;9,34033;17,521959;3,33943;74,868896
2016.05.24;NaN;7,674552;85,346001;1,446393;4,073454;9,605002;35,50724;2,972411;4,869133;9,130456;13,181183;5,666043;3,883985;30,914755;9,631528;21,388363;3,849254;14,194438;49,934921;22,408401;116,345749;60,985233;36,517258;59,419178;207,678375;9,919068;108,26355;93,882027;141,902939;47,252563;22,767696;43,582001;143,710007;11,153287;20,065689;117,699997;96,813042;76,434418;54,734585;13,039087;62,023506;20,140253;68,774033;67,124283;77,737411;25,873718;46,894669;18,587112;23,646923;38,394661;81,120003;84,827072;36,365784;34,210545;27,787615;43,725357;720,090027;48,619999;1228,900024;1,98;301;63,009998;464;397,5;121,800003;2,0695;2075;17687;4445,25;17904;19830,42969;16498,75977;1,859;400,521759;1,121604;122,623001;0,77434;1,10974;1,47411;1,55273;1,66042;7,3396;8,70918;9,35813;1325,910034;1,54573;9,3592;17,61256;3,35879;74,829002
2016.05.25;NaN;7,701108;85,938622;1,479037;4,194707;9,935962;36,451015;2,981192;4,910396;9,258453;13,50036;5,817566;3,872572;32,557934;9,656287;21,07202;3,846162;14,072233;50,45871;22,836586;117,586769;62,254883;36,52549;59,464184;209,348099;10,160591;110,730858;94,212234;143,047394;47,737999;23,167698;43,916;144,080002;11,106569;20,188688;117,889999;97,380066;76,126312;55,565678;13,25226;62,235447;20,399445;69,207222;67,565948;78,963333;26,06341;47,296398;19,382725;24,020689;38,603745;75,589996;84,827072;36,575409;34,841072;27,858822;44,488197;725,27002;49,560001;1223,5;1,992;302,899994;62,900002;466;404,75;121,400002;2,105;2087,25;17817;4474,75;18201;20368,05078;16757,34961;1,87;403,19165;1,113797;122,68;0,762;1,1058;1,46178;1,5483;1,64956;7,292;8,6468;9,25925;1320,959961;1,53847;9,29989;17,423059;3,28298;73,443947
2016.05.26;NaN;7,692255;85,938622;1,490337;4,145551;9,986323;36,18137;3,004608;4,96083;9,258453;12,982775;5,868073;3,876376;32,338211;9,879125;21,036871;3,864712;13,893628;51,899143;22,622494;117,997383;61,834518;36,780613;58,485485;208,861084;10,860174;111,27832;94,165062;142,13855;47,527336;23,351419;45,023998;143,050003;11,224595;20,328089;119,470001;96,993469;76,068527;55,150131;13,056849;62,56216;20,28425;68,986366;67,221588;78,75386;26,124111;47,821751;19,183821;24,00408;38,843807;78,349998;85,506783;36,411358;35,030231;27,720856;44,34663;724,119995;49,48;1220,099976;1,963;308,5;64,330002;481,25;408,25;121,5;2,1065;2089,75;17817;4492,25;18217;20397,10938;16772,46094;1,823;405,13269;1,115897;122,844002;0,75901;1,10577;1,45417;1,55247;1,66333;7,2997;8,66208;9,25634;1315,5;1,53782;9,28582;17,460859;3,28179;72,62645
2016.05.27;NaN;7,6657;86,306786;1,479037;4,076731;9,950351;36,18137;2,998754;4,974584;9,329563;12,879258;5,803791;3,861161;32,605701;9,903886;21,142317;3,858529;14,100435;51,288052;22,241882;117,91526;61,731575;36,854698;58,699234;209,556915;10,968441;111,570335;94,617912;142,121658;47,921185;23,337465;44,608002;143,350006;11,286066;20,336292;119,379997;97,13092;76,704048;55,489365;13,216728;62,47385;21,119427;69,164757;67,378799;79,157318;26,260689;48,447529;18,861462;24,020689;39,200031;80,970001;85,557121;36,520718;35,399536;27,983423;44,417416;732,659973;49,330002;1213,800049;2,169;309,299988;64,279999;481,5;412,75;121,300003;2,114;2097,25;17849;4510;18186;20576,76953;16834,83984;1,851;426,045166;1,119207;122,775002;0,76314;1,1071;1,45205;1,54913;1,65745;7,3276;8,69049;9,2659;1318,920044;1,53714;9,25607;17,362961;3,28734;73,578949
2016.05.31;NaN;7,718811;86,234962;1,448904;4,204538;9,878404;36,691776;2,981192;4,914981;9,265565;12,404804;5,822157;3,914418;32,56749;9,829606;21,300491;3,852346;14,091034;51,113453;22,051579;115,113838;62,203392;36,706551;57,776783;210,322128;11,143336;112,227341;93,608429;141,64209;48,544014;23,223511;44,646;140,539993;11,487691;20,270691;118,809998;96,813042;76,010735;55,353653;13,136788;62,500336;21,407417;68,833511;66,637711;78,365883;26,328976;48,617496;18,497952;24,12867;39,416855;82;84,894203;36,63921;35,696785;28,170338;44,244396;735,719971;49,099998;1214,800049;2,288;303,399994;63,939999;464,5;404,75;121,550003;2,0975;2095;17774;4524,25;18025;20815,08984;17234,98047;1,834;477,349976;1,11484;123,559998;0,7618;1,1052;1,45371;1,54944;1,66162;7,327;8,66037;9,27738;1336,400024;1,5374;9,28614;17,618999;3,2933;72,737831
2016.06.01;NaN;7,869294;86,387589;1,425048;4,080008;9,741704;36,59547;2,954849;4,887472;9,215789;12,180517;5,780833;3,880181;32,118484;9,714061;21,045658;3,832249;14,100435;50,720608;22,122942;115,351105;61,997509;36,78886;58,024273;209,48732;11,193307;111,329453;92,948021;141,95343;48,406612;22,897924;43,911999;141,990005;11,509823;20,705299;118,779999;96,890373;76,280373;55,709862;13,243738;62,253105;21,023428;69,47052;66,802399;78,466766;26,366915;48,540241;18,27161;24,00408;39,052883;76,690002;85,86853;36,693893;35,579685;28,361698;44,299446;734,150024;49,009998;1211,900024;2,381;296,5;63,169998;473,75;413,75;121,900002;2,0725;2098;17779;4521,5;17811;20760,98047;16955,73047;1,846;480,078674;1,113598;123,220001;0,7688;1,10572;1,45596;1,53903;1,64145;7,3178;8,64973;9,27088;1323,390015;1,53366;9,31589;17,49156;3,2817;73,908951
2016.06.02;NaN;7,904701;86,65696;1,413748;4,161936;9,734509;37,115517;2,965093;4,892056;9,158899;11,930351;5,803791;3,811707;32,080265;9,573754;21,036871;3,822974;14,128635;51,113453;22,194309;115,752609;63,155624;36,805305;58,766716;209,069794;11,276591;112,052132;93,136719;141,406448;48,067722;22,72583;43,792;142,110001;11,590963;20,647896;118,93;98,359436;76,983276;55,811626;13,315038;62,650455;21,042627;69,606422;66,270912;78,001221;26,457972;50,286236;18,353918;24,153585;39,316189;77,300003;86,232071;35,235622;35,606712;28,330544;44,684795;730,400024;49,169998;1209,800049;2,405;296,799988;62,869999;485,5;415,25;123;2,0695;2103,75;17825;4532,25;17767;20859,2207;16562,55078;1,811;482,486084;1,118906;122,470001;0,77588;1,10585;1,4627;1,54319;1,64046;7,3435;8,69239;9,28013;1332,380005;1,54068;9,2881;17,430059;3,29417;74,67395
2016.06.03;NaN;7,886997;86,414536;1,388637;4,037406;9,655367;36,48954;2,940213;4,864547;8,902905;11,369633;5,978272;3,819315;30,800114;9,540744;20,764462;3,822974;13,987632;51,54995;22,646282;116,236229;64,373779;37,068684;59,801666;208,304535;11,193307;111,606834;93,165024;141,69252;47,435745;22,772343;43,798;141,139999;11,428678;20,934902;118,470001;98,591393;76,973633;54,819378;12,851594;62,579819;21,196222;70,048096;66,151138;78,102089;26,321388;50,216705;19,074081;24,195116;39,432346;76,620003;86,680138;35,636627;35,291451;28,286043;44,543236;722,340027;48,619999;1240,099976;2,398;301,799988;63,919998;497,25;418,25;127,099998;2,112;2097,75;17800;4509;17495;20947,24023;16642,23047;1,704;500,610352;1,1152;121,387001;0,77395;1,10438;1,46021;1,54255;1,63547;7,3314;8,66471;9,28222;1321,160034;1,53381;9,29068;17,34186;3,28823;74,238953
2016.06.06;NaN;8,028625;86,818604;1,383615;4,034129;9,907183;36,537689;2,965093;4,924151;8,888683;11,153973;6,354784;3,849747;31,163143;10,019431;20,817188;3,843071;13,940629;52,161045;23,407501;120,360817;65,557632;37,340279;60,330383;209,556915;11,384859;111,490036;93,193314;143,123154;47,747162;22,937462;44,136002;141,820007;11,369667;20,8857;118,790001;99,459114;77,551392;55,362156;12,940718;62,738766;21,637814;70,302902;66,877251;78,497795;26,50349;48,532516;20,013727;24,170195;39,269722;78,059998;86,823853;35,946522;35,282436;28,214838;44,960041;716,549988;49,689999;1244,599976;2,466;306,100006;65,550003;507,5;427,25;131,699997;2,117;2108,25;17915;4525,5;17625;21030,2207;16580,0293;1,723;515,4375;1,1351;121,110001;0,7889;1,10788;1,47065;1,54507;1,63613;7,4542;8,81542;9,2522;1321,569946;1,54163;9,27845;17,14786;3,29978;73,713951
2016.06.07;NaN;8,072886;86,953293;1,407471;4,204538;10,137414;37,365902;3,010462;5,075451;9,038014;11,524909;6,304276;3,895396;32,242676;10,514625;20,931421;3,887901;14,307242;52,859428;23,288561;120,388199;65,892181;37,299118;60,409134;209,696014;11,401513;111,928032;92,787628;143,821564;47,719677;23,030487;46,467999;141,410004;11,391795;21,369511;117,760002;99,424751;77,609161;55,175568;12,789207;62,721088;21,887405;69,920685;67,902802;80,165985;26,435198;48,748825;19,72566;24,145283;40,075108;77,839996;86,646317;35,663986;35,066257;28,14809;44,826359;716,650024;50,360001;1244,400024;2,474;298,899994;65,849998;509;427,75;132,199997;2,051;2110,25;17933;4514,25;17975;21328,24023;16675,44922;1,713;507,880737;1,136402;122,07;0,78581;1,1024;1,45596;1,54117;1,64326;7,4445;8,825;9,2288;1316,48999;1,54005;9,28357;16,922501;3,3016;73,773949
2016.06.08;NaN;8,072886;87,27652;1,391148;4,178322;10,166194;36,99995;3,019244;4,937905;9,208676;10,998696;6,3456;3,90681;31,889202;10,696197;20,755676;3,891766;14,373045;53,77607;23,526443;121,364571;67,007431;37,488419;60,386646;210,878769;11,551425;112,417122;92,495171;144,250732;47,664726;23,009556;47,104;142,529999;11,354912;21,590912;118,389999;99,484894;78,620186;55,336712;12,860507;62,94186;21,75301;70,200989;67,962662;79,987541;26,7463;47,69043;20,336082;24,203423;39,89698;77,639999;87,229668;35,800682;35,048252;28,134737;45,313938;728,280029;51,23;1259,800049;2,468;292,700012;65,779999;519,5;431,25;139,649994;2,0625;2118;17995;4519;17910;21297,88086;16830,91992;1,706;510,170166;1,135783;121,790001;0,7808;1,0961;1,44874;1,5251;1,63397;7,4533;8,81982;9,22843;1311,650024;1,53482;9,21964;16,93886;3,28953;73,340492
2016.06.09;NaN;7,984367;87,105934;1,378593;4,142273;10,115831;36,826603;3,016317;4,864547;9,166013;10,96419;6,276726;3,842139;31,564384;10,506371;20,729313;3,860075;14,382442;52,946735;23,407501;121,455833;66,192459;37,661251;60,285389;210,391739;11,52644;111,993713;92,30648;143,165207;47,280037;23,174677;45,872002;142,229996;11,649972;21,508909;118,559998;100,515816;78,244659;54,912674;12,64661;62,774071;21,637814;70,64267;67,872856;79,770264;26,791824;46,933296;19,190678;24,203423;40,229977;77,559998;87,63546;35,591068;35,012215;28,005678;44,967915;728,580017;50,560001;1270,199951;2,617;302,700012;64,959999;510,25;426,5;133,949997;2,04;2114,25;17973;4512;17764;21297,88086;16668,41016;1,68;508,207306;1,140706;121,774002;0,78561;1,0928;1,44651;1,5215;1,5998;7,4732;8,84908;9,23738;1312,52002;1,53513;9,22089;16,794861;3,29948;72,446449
2016.06.10;NaN;7,647996;86,279854;1,322093;4,001358;9,907183;36,056171;2,913871;4,644475;8,753576;10,26545;6,005821;3,741711;29,930756;10,473359;20,043903;3,76423;13,921829;51,026157;22,574917;119,667297;65,223053;37,850544;60,049164;209,000275;11,243279;111,227234;91,834755;141,844025;47,151802;22,98398;43,757999;141,759995;11,359831;21,205503;116,620003;100,524422;77,204742;54,140926;12,325767;62,81823;21,445816;70,668152;67,356339;79,126266;26,776646;47,12645;18,333342;24,112057;40,787548;75,919998;87,339561;35,308537;34,588863;27,947819;44,676929;719,409973;49,07;1273,400024;2,556;306,100006;64,75;495;423;136,949997;2,0315;2096,25;17866;4465,75;17120;21042,64063;16601,35938;1,639;513,397888;1,131503;121,142998;0,78219;1,09103;1,43996;1,5258;1,58993;7,4139;8,78048;9,25415;1308,819946;1,53193;9,2243;16,748859;3,27463;72,150917
2016.06.13;NaN;7,426701;85,651329;1,244249;3,889935;9,67695;35,227962;2,867037;4,561028;8,469137;9,721985;5,964497;3,763014;29,328894;10,242268;19,69241;3,716308;13,771423;50,32777;22,170521;118,554047;64,536789;37,4193;59,272938;207,5392;10,952443;110,431564;92,051758;140,640686;45,924461;22,637459;43,574001;140,940002;11,504902;21,016897;113,949997;100,335411;75,490784;53,657524;12,120785;62,279591;20,783434;70,133041;67,812973;79,219391;26,359331;46,299809;18,415646;23,954239;40,710106;75,449997;87,128204;35,199146;34,102459;27,765362;44,504097;718,359985;48,880001;1284,400024;2,585;302,100006;63,790001;491,25;430;137,300003;2,0575;2078,75;17728;4426,25;16622;20512,99023;16019,17969;1,616;624,170105;1,124;119,691002;0,7919;1,0841;1,43652;1,5248;1,59422;7,3745;8,72375;9,34042;1316,930054;1,52954;9,29635;17,109859;3,2931;72,760246
2016.06.14;NaN;7,347033;85,476326;1,200933;3,817839;9,497083;35,276108;2,817277;4,526184;8,227365;9,532205;5,771649;3,744755;28,793901;10,101963;19,402428;3,662201;13,32021;48,974636;21,647181;119,083305;64,21936;37,352947;58,642986;211,783234;10,969256;110,270996;92,834816;141,044617;45,640537;22,665367;42,992001;141,300003;11,527034;20,967703;114,940002;100,618919;75,654503;52,648312;11,817763;62,650455;20,639441;70,795555;67,693184;78,583145;26,549021;46,276627;17,976688;24,053913;41,035358;77,769997;87,271919;35,390553;33,922306;27,876616;44,615128;718,27002;48,490002;1285,599976;2,604;297,399994;63,040001;485;436,5;135,100006;2,0445;2074,5;17662;4425,25;16271;20387,5293;15859;1,611;611,614807;1,129102;119,917;0,79459;1,08661;1,44814;1,52929;1,60336;7,4272;8,7595;9,30713;1321,670044;1,53066;9,33878;17,094;3,29854;73,863953
2016.06.15;NaN;7,382442;85,386147;1,234833;3,844056;9,619392;35,545765;2,861183;4,62155;8,25581;9,721985;5,918581;3,811707;29,233358;10,308294;19,499088;3,722492;13,827826;49,498428;22,479765;118,773041;64,399544;37,328068;58,339252;212,826797;10,927228;109,993584;92,712166;141,204453;45,512302;22,59095;43,540001;140,449997;11,645055;21,189106;114,599998;100,008949;75,269333;52,555027;11,889062;62,800579;21,244221;70,455795;67,491096;78,078819;26,397263;46,662907;18,463655;23,796429;40,919186;78,389999;86,959114;35,035095;33,71513;27,747561;44,488232;718,919983;48,009998;1285,800049;2,595;297,899994;62,599998;477,5;429;138,199997;2,0935;2071,75;17646;4412,75;16514;20467,51953;15919,58008;1,596;616,757568;1,121302;118,922997;0,79377;1,07996;1,44171;1,52443;1,60424;7,3843;8,70029;9,31658;1316,050049;1,5196;9,35639;17,186859;3,29056;74,034401
2016.06.16;NaN;7,462107;85,611641;1,224161;3,798177;9,518664;35,391674;2,875818;4,513346;8,163367;9,506325;5,698184;3,773666;29,414873;10,118469;19,534235;3,683844;13,461214;49,061932;22,337038;118,052139;64,330894;37,57687;58,71048;214,854782;10,910416;110,270996;92,815933;142,996887;46,153446;22,686296;43,585999;141,990005;11,691775;21,205503;114,389999;100,206543;75,44265;52,767048;11,862328;62,959518;21,100224;70,846519;68,284569;78,420204;26,366915;47,049194;18,429365;23,979164;41,399319;78,269997;87,796074;35,217384;33,778179;28,081327;45,606579;710,359985;46,209999;1296,099976;2,58;301,799988;63,299999;472,5;425,25;139,5;2,05;2079,25;17740;4424,75;16352;20038,41992;15434,13965;1,564;680,31604;1,126266;119,194;0,79331;1,0822;1,4539;1,5186;1,59137;7,4028;8,7388;9,34938;1314,73999;1,52095;9,35502;17,127609;3,29317;73,796204
2016.06.17;NaN;7,506366;85,332024;1,28066;3,893213;9,892793;35,950241;2,941677;4,607794;8,48336;10,403474;6,005821;3,819315;30,236464;10,37432;19,578173;3,741042;14,100435;49,760326;22,789013;118,462784;65,137268;37,145618;59,542934;214,574295;11,028092;110,949844;93,400879;142,163788;45,915314;22,17001;43,094002;140,729996;11,487691;21,197302;113,019997;99,209969;74,133125;52,817932;11,942535;62,650455;20,869831;70,608688;67,910286;78,808167;25,964771;46,361599;19,005495;24,045609;41,647125;77;87,42411;36,165268;33,679096;27,756456;44,329594;691,719971;47,98;1292,5;2,623;298;64,57;481,25;437,75;140,75;2,0525;2078,5;17732,55078;4417,25;16923;20169,98047;15599,66016;1,618;663,985291;1,125201;117,900002;0,78746;1,0864;1,45399;1,52429;1,59419;7,4089;8,73413;9,36535;1316,959961;1,51619;9,41814;17,22316;3,29812;73,496452
2016.06.20;NaN;7,736515;85,891228;1,319582;4,106226;10,187778;36,845863;3,014838;4,770204;8,739354;10,757156;6,207852;3,933437;32,178169;10,663182;20,333885;3,864949;14,457646;52,03009;23,217197;121,136444;65,566216;37,303181;59,700417;216,187103;10,986067;112,132431;93,938629;144,090851;45,860355;22,116522;43,939999;141,669998;11,694235;21,623711;113,370003;100,120613;74,470131;52,894257;12,067307;62,782909;21,138624;70,532249;68,209702;79,615105;26,177223;46,438873;19,458176;23,921019;41,631638;78,150002;87,390297;36,210842;34,00338;27,796515;44,527885;693,710022;49,369999;1290;2,747;299,799988;64,389999;473;421,25;139,5;2,0935;2074,25;17712;4390;17353;20510,19922;15965,29981;1,67;651,317261;1,134906;118,728996;0,77786;1,089;1,45769;1,5268;1,60107;7,3597;8,80411;9,3671;1318,369995;1,52605;9,39955;17,06015;3,30503;73,176949
2016.06.21;NaN;7,701344;86,071617;1,352226;4,096395;10,317284;36,499172;3,022459;4,825888;8,895795;10,860673;6,056329;3,914418;32,216808;10,506371;20,263586;3,799818;14,31664;51,637245;23,45508;120,014046;65,617676;37,427586;59,925407;216,958435;11,204611;112,453613;93,231064;144,208664;46,886189;22,304899;43,922001;143,529999;11,622929;21,804115;114,379997;99,811356;74,46051;53,386139;12,138606;63,100796;21,330616;70,846519;68,516617;80,103905;26,366915;46,338436;19,410158;23,896105;41,894936;78,620003;87,990517;36,447811;33,985367;27,832117;44,615128;695,940002;48,849998;1270,5;2,768;298,799988;62,849998;458,5;396,25;138,5;2,1165;2080,5;17737;4400,25;17431;20668,43945;16169,11035;1,697;592,73761;1,132298;117,545998;0,7715;1,0886;1,449;1,5175;1,59147;7,4352;8,78639;9,32419;1313,140015;1,52039;9,36564;16,78186;3,28496;72,43895
